Time Interval, Browse Path, Value Source, Data Type
462,Line2/CasePacker/WasteCount,0,UInt32
463,Line1/CasePacker/State,1,UInt32
463,Line2/CasePacker/State,1,UInt32
465,Line1/Palletizer/OutfeedCount,0,UInt32
465,Line2/Palletizer/OutfeedCount,7,UInt32
466,Line1/Palletizer/State,6,UInt32
466,Line2/Palletizer/State,1,UInt32
468,Line1/Filler/InfeedCount,6,UInt32
468,Line2/Filler/InfeedCount,8,UInt32
469,Line1/Filler/State,1,UInt32
469,Line2/Filler/State,1,UInt32
471,Line1/CasePacker/WasteCount,0,UInt32
471,Line2/CasePacker/WasteCount,0,UInt32
472,Line1/CasePacker/State,1,UInt32
472,Line2/CasePacker/State,1,UInt32
474,Line1/Palletizer/OutfeedCount,0,UInt32
474,Line2/Palletizer/OutfeedCount,8,UInt32
475,Line1/Palletizer/State,6,UInt32
475,Line2/Palletizer/State,1,UInt32
477,Line1/Filler/InfeedCount,7,UInt32
477,Line2/Filler/InfeedCount,9,UInt32
478,Line1/Filler/State,1,UInt32
478,Line2/Filler/State,1,UInt32
480,Line1/CasePacker/WasteCount,0,UInt32
480,Line2/CasePacker/WasteCount,0,UInt32
481,Line1/CasePacker/State,1,UInt32
481,Line2/CasePacker/State,1,UInt32
483,Line1/Palletizer/OutfeedCount,0,UInt32
483,Line2/Palletizer/OutfeedCount,9,UInt32
484,Line1/Palletizer/State,6,UInt32
484,Line2/Palletizer/State,1,UInt32
486,Line1/Filler/InfeedCount,8,UInt32
486,Line2/Filler/InfeedCount,10,UInt32
487,Line1/Filler/State,1,UInt32
487,Line2/Filler/State,1,UInt32
489,Line1/CasePacker/WasteCount,0,UInt32
489,Line2/CasePacker/WasteCount,0,UInt32
490,Line1/CasePacker/State,1,UInt32
490,Line2/CasePacker/State,1,UInt32
492,Line1/Palletizer/OutfeedCount,0,UInt32
492,Line2/Palletizer/OutfeedCount,10,UInt32
493,Line1/Palletizer/State,6,UInt32
493,Line2/Palletizer/State,1,UInt32
495,Line1/Filler/InfeedCount,9,UInt32
495,Line2/Filler/InfeedCount,0,UInt32
496,Line1/Filler/State,1,UInt32
496,Line2/Filler/State,1,UInt32
498,Line1/CasePacker/WasteCount,0,UInt32
498,Line2/CasePacker/WasteCount,0,UInt32
499,Line1/CasePacker/State,1,UInt32
499,Line2/CasePacker/State,13,UInt32
501,Line1/Palletizer/OutfeedCount,0,UInt32
501,Line2/Palletizer/OutfeedCount,0,UInt32
502,Line1/Palletizer/State,6,UInt32
502,Line2/Palletizer/State,1,UInt32
504,Line1/Filler/InfeedCount,10,UInt32
504,Line2/Filler/InfeedCount,1,UInt32
505,Line1/Filler/State,1,UInt32
505,Line2/Filler/State,1,UInt32
507,Line1/CasePacker/WasteCount,0,UInt32
507,Line2/CasePacker/WasteCount,0,UInt32
508,Line1/CasePacker/State,1,UInt32
508,Line2/CasePacker/State,13,UInt32
510,Line1/Palletizer/OutfeedCount,0,UInt32
510,Line2/Palletizer/OutfeedCount,1,UInt32
511,Line1/Palletizer/State,6,UInt32
511,Line2/Palletizer/State,1,UInt32
513,Line1/Filler/InfeedCount,0,UInt32
513,Line2/Filler/InfeedCount,2,UInt32
514,Line1/Filler/State,1,UInt32
514,Line2/Filler/State,1,UInt32
516,Line1/CasePacker/WasteCount,0,UInt32
516,Line2/CasePacker/WasteCount,0,UInt32
517,Line1/CasePacker/State,1,UInt32
517,Line2/CasePacker/State,13,UInt32
519,Line1/Palletizer/OutfeedCount,0,UInt32
519,Line2/Palletizer/OutfeedCount,2,UInt32
520,Line1/Palletizer/State,6,UInt32
520,Line2/Palletizer/State,1,UInt32
522,Line1/Filler/InfeedCount,1,UInt32
522,Line2/Filler/InfeedCount,3,UInt32
523,Line1/Filler/State,1,UInt32
523,Line2/Filler/State,1,UInt32
525,Line1/CasePacker/WasteCount,0,UInt32
525,Line2/CasePacker/WasteCount,0,UInt32
526,Line1/CasePacker/State,1,UInt32
526,Line2/CasePacker/State,13,UInt32
528,Line1/Palletizer/OutfeedCount,0,UInt32
528,Line2/Palletizer/OutfeedCount,3,UInt32
529,Line1/Palletizer/State,6,UInt32
529,Line2/Palletizer/State,1,UInt32
531,Line1/Filler/InfeedCount,2,UInt32
531,Line2/Filler/InfeedCount,4,UInt32
532,Line1/Filler/State,1,UInt32
532,Line2/Filler/State,1,UInt32
534,Line1/CasePacker/WasteCount,0,UInt32
534,Line2/CasePacker/WasteCount,0,UInt32
535,Line1/CasePacker/State,1,UInt32
535,Line2/CasePacker/State,13,UInt32
537,Line1/Palletizer/OutfeedCount,0,UInt32
537,Line2/Palletizer/OutfeedCount,4,UInt32
538,Line1/Palletizer/State,6,UInt32
538,Line2/Palletizer/State,1,UInt32
540,Line1/Filler/InfeedCount,3,UInt32
540,Line2/Filler/InfeedCount,5,UInt32
541,Line1/Filler/State,1,UInt32
541,Line2/Filler/State,1,UInt32
543,Line1/CasePacker/WasteCount,0,UInt32
543,Line2/CasePacker/WasteCount,0,UInt32
544,Line1/CasePacker/State,1,UInt32
544,Line2/CasePacker/State,1,UInt32
546,Line1/Palletizer/OutfeedCount,0,UInt32
546,Line2/Palletizer/OutfeedCount,0,UInt32
547,Line1/Palletizer/State,6,UInt32
547,Line2/Palletizer/State,6,UInt32
549,Line1/Filler/InfeedCount,4,UInt32
549,Line2/Filler/InfeedCount,6,UInt32
550,Line1/Filler/State,1,UInt32
550,Line2/Filler/State,1,UInt32
552,Line1/CasePacker/WasteCount,0,UInt32
552,Line2/CasePacker/WasteCount,0,UInt32
553,Line1/CasePacker/State,1,UInt32
553,Line2/CasePacker/State,1,UInt32
555,Line1/Palletizer/OutfeedCount,0,UInt32
555,Line2/Palletizer/OutfeedCount,0,UInt32
556,Line1/Palletizer/State,6,UInt32
556,Line2/Palletizer/State,6,UInt32
558,Line1/Filler/InfeedCount,5,UInt32
558,Line2/Filler/InfeedCount,7,UInt32
559,Line1/Filler/State,1,UInt32
559,Line2/Filler/State,1,UInt32
561,Line1/CasePacker/WasteCount,0,UInt32
561,Line2/CasePacker/WasteCount,0,UInt32
562,Line1/CasePacker/State,1,UInt32
562,Line2/CasePacker/State,1,UInt32
564,Line1/Palletizer/OutfeedCount,0,UInt32
564,Line2/Palletizer/OutfeedCount,0,UInt32
565,Line1/Palletizer/State,1,UInt32
565,Line2/Palletizer/State,6,UInt32
567,Line1/Filler/InfeedCount,6,UInt32
567,Line2/Filler/InfeedCount,8,UInt32
568,Line1/Filler/State,1,UInt32
568,Line2/Filler/State,1,UInt32
570,Line1/CasePacker/WasteCount,0,UInt32
570,Line2/CasePacker/WasteCount,0,UInt32
571,Line1/CasePacker/State,1,UInt32
571,Line2/CasePacker/State,1,UInt32
573,Line1/Palletizer/OutfeedCount,6,UInt32
573,Line2/Palletizer/OutfeedCount,0,UInt32
574,Line1/Palletizer/State,1,UInt32
574,Line2/Palletizer/State,6,UInt32
576,Line1/Filler/InfeedCount,7,UInt32
576,Line2/Filler/InfeedCount,9,UInt32
577,Line1/Filler/State,1,UInt32
577,Line2/Filler/State,1,UInt32
579,Line1/CasePacker/WasteCount,0,UInt32
579,Line2/CasePacker/WasteCount,0,UInt32
580,Line1/CasePacker/State,1,UInt32
580,Line2/CasePacker/State,1,UInt32
582,Line1/Palletizer/OutfeedCount,7,UInt32
582,Line2/Palletizer/OutfeedCount,0,UInt32
583,Line1/Palletizer/State,1,UInt32
583,Line2/Palletizer/State,6,UInt32
585,Line1/Filler/InfeedCount,8,UInt32
585,Line2/Filler/InfeedCount,10,UInt32
586,Line1/Filler/State,1,UInt32
586,Line2/Filler/State,1,UInt32
588,Line1/CasePacker/WasteCount,0,UInt32
588,Line2/CasePacker/WasteCount,0,UInt32
589,Line1/CasePacker/State,1,UInt32
589,Line2/CasePacker/State,1,UInt32
591,Line1/Palletizer/OutfeedCount,8,UInt32
591,Line2/Palletizer/OutfeedCount,0,UInt32
592,Line1/Palletizer/State,1,UInt32
592,Line2/Palletizer/State,6,UInt32
594,Line1/Filler/InfeedCount,9,UInt32
594,Line2/Filler/InfeedCount,0,UInt32
595,Line1/Filler/State,1,UInt32
595,Line2/Filler/State,1,UInt32
597,Line1/CasePacker/WasteCount,0,UInt32
597,Line2/CasePacker/WasteCount,0,UInt32
598,Line1/CasePacker/State,1,UInt32
598,Line2/CasePacker/State,1,UInt32
600,Line1/Palletizer/OutfeedCount,9,UInt32
600,Line2/Palletizer/OutfeedCount,0,UInt32
601,Line1/Palletizer/State,1,UInt32
601,Line2/Palletizer/State,1,UInt32
603,Line1/Filler/InfeedCount,10,UInt32
603,Line2/Filler/InfeedCount,1,UInt32
604,Line1/Filler/State,1,UInt32
604,Line2/Filler/State,1,UInt32
606,Line1/CasePacker/WasteCount,0,UInt32
606,Line2/CasePacker/WasteCount,0,UInt32
607,Line1/CasePacker/State,1,UInt32
607,Line2/CasePacker/State,1,UInt32
609,Line1/Palletizer/OutfeedCount,10,UInt32
609,Line2/Palletizer/OutfeedCount,1,UInt32
610,Line1/Palletizer/State,1,UInt32
610,Line2/Palletizer/State,1,UInt32
612,Line1/Filler/InfeedCount,11,UInt32
612,Line2/Filler/InfeedCount,2,UInt32
613,Line1/Filler/State,1,UInt32
613,Line2/Filler/State,1,UInt32
615,Line1/CasePacker/WasteCount,0,UInt32
615,Line2/CasePacker/WasteCount,0,UInt32
616,Line1/CasePacker/State,1,UInt32
616,Line2/CasePacker/State,1,UInt32
618,Line1/Palletizer/OutfeedCount,11,UInt32
618,Line2/Palletizer/OutfeedCount,2,UInt32
619,Line1/Palletizer/State,1,UInt32
619,Line2/Palletizer/State,1,UInt32
621,Line1/Filler/InfeedCount,0,UInt32
621,Line2/Filler/InfeedCount,3,UInt32
622,Line1/Filler/State,1,UInt32
622,Line2/Filler/State,1,UInt32
624,Line1/CasePacker/WasteCount,0,UInt32
624,Line2/CasePacker/WasteCount,0,UInt32
625,Line1/CasePacker/State,1,UInt32
625,Line2/CasePacker/State,1,UInt32
627,Line1/Palletizer/OutfeedCount,0,UInt32
627,Line2/Palletizer/OutfeedCount,3,UInt32
628,Line1/Palletizer/State,1,UInt32
628,Line2/Palletizer/State,1,UInt32
630,Line1/Filler/InfeedCount,1,UInt32
630,Line2/Filler/InfeedCount,4,UInt32
631,Line1/Filler/State,1,UInt32
631,Line2/Filler/State,1,UInt32
633,Line1/CasePacker/WasteCount,0,UInt32
633,Line2/CasePacker/WasteCount,0,UInt32
634,Line1/CasePacker/State,1,UInt32
634,Line2/CasePacker/State,1,UInt32
636,Line1/Palletizer/OutfeedCount,1,UInt32
636,Line2/Palletizer/OutfeedCount,4,UInt32
637,Line1/Palletizer/State,1,UInt32
637,Line2/Palletizer/State,1,UInt32
639,Line1/Filler/InfeedCount,2,UInt32
639,Line2/Filler/InfeedCount,5,UInt32
640,Line1/Filler/State,1,UInt32
640,Line2/Filler/State,1,UInt32
642,Line1/CasePacker/WasteCount,0,UInt32
642,Line2/CasePacker/WasteCount,0,UInt32
643,Line1/CasePacker/State,1,UInt32
643,Line2/CasePacker/State,1,UInt32
645,Line1/Palletizer/OutfeedCount,2,UInt32
645,Line2/Palletizer/OutfeedCount,5,UInt32
646,Line1/Palletizer/State,1,UInt32
646,Line2/Palletizer/State,1,UInt32
648,Line1/Filler/InfeedCount,3,UInt32
648,Line2/Filler/InfeedCount,6,UInt32
649,Line1/Filler/State,1,UInt32
649,Line2/Filler/State,1,UInt32
651,Line1/CasePacker/WasteCount,0,UInt32
651,Line2/CasePacker/WasteCount,0,UInt32
652,Line1/CasePacker/State,1,UInt32
652,Line2/CasePacker/State,1,UInt32
654,Line1/Palletizer/OutfeedCount,3,UInt32
654,Line2/Palletizer/OutfeedCount,6,UInt32
655,Line1/Palletizer/State,1,UInt32
655,Line2/Palletizer/State,1,UInt32
657,Line1/Filler/InfeedCount,4,UInt32
657,Line2/Filler/InfeedCount,7,UInt32
658,Line1/Filler/State,1,UInt32
658,Line2/Filler/State,1,UInt32
660,Line1/CasePacker/WasteCount,0,UInt32
660,Line2/CasePacker/WasteCount,0,UInt32
661,Line1/CasePacker/State,1,UInt32
661,Line2/CasePacker/State,1,UInt32
663,Line1/Palletizer/OutfeedCount,4,UInt32
663,Line2/Palletizer/OutfeedCount,7,UInt32
664,Line1/Palletizer/State,1,UInt32
664,Line2/Palletizer/State,1,UInt32
666,Line1/Filler/InfeedCount,5,UInt32
666,Line2/Filler/InfeedCount,8,UInt32
667,Line1/Filler/State,1,UInt32
667,Line2/Filler/State,1,UInt32
669,Line1/CasePacker/WasteCount,0,UInt32
669,Line2/CasePacker/WasteCount,0,UInt32
670,Line1/CasePacker/State,1,UInt32
670,Line2/CasePacker/State,1,UInt32
672,Line1/Palletizer/OutfeedCount,5,UInt32
672,Line2/Palletizer/OutfeedCount,8,UInt32
673,Line1/Palletizer/State,1,UInt32
673,Line2/Palletizer/State,1,UInt32
675,Line1/Filler/InfeedCount,6,UInt32
675,Line2/Filler/InfeedCount,9,UInt32
676,Line1/Filler/State,1,UInt32
676,Line2/Filler/State,1,UInt32
678,Line1/CasePacker/WasteCount,0,UInt32
678,Line2/CasePacker/WasteCount,0,UInt32
679,Line1/CasePacker/State,1,UInt32
679,Line2/CasePacker/State,1,UInt32
681,Line1/Palletizer/OutfeedCount,6,UInt32
681,Line2/Palletizer/OutfeedCount,9,UInt32
682,Line1/Palletizer/State,1,UInt32
682,Line2/Palletizer/State,1,UInt32
684,Line1/Filler/InfeedCount,7,UInt32
684,Line2/Filler/InfeedCount,10,UInt32
685,Line1/Filler/State,1,UInt32
685,Line2/Filler/State,1,UInt32
687,Line1/CasePacker/WasteCount,0,UInt32
687,Line2/CasePacker/WasteCount,0,UInt32
688,Line1/CasePacker/State,1,UInt32
688,Line2/CasePacker/State,1,UInt32
690,Line1/Palletizer/OutfeedCount,7,UInt32
690,Line2/Palletizer/OutfeedCount,10,UInt32
691,Line1/Palletizer/State,1,UInt32
691,Line2/Palletizer/State,1,UInt32
693,Line1/Filler/InfeedCount,8,UInt32
693,Line2/Filler/InfeedCount,0,UInt32
694,Line1/Filler/State,1,UInt32
694,Line2/Filler/State,13,UInt32
696,Line1/CasePacker/WasteCount,0,UInt32
696,Line2/CasePacker/WasteCount,0,UInt32
697,Line1/CasePacker/State,1,UInt32
697,Line2/CasePacker/State,1,UInt32
699,Line1/Palletizer/OutfeedCount,8,UInt32
699,Line2/Palletizer/OutfeedCount,0,UInt32
700,Line1/Palletizer/State,1,UInt32
700,Line2/Palletizer/State,1,UInt32
702,Line1/Filler/InfeedCount,9,UInt32
702,Line2/Filler/InfeedCount,0,UInt32
703,Line1/Filler/State,1,UInt32
703,Line2/Filler/State,13,UInt32
705,Line1/CasePacker/WasteCount,0,UInt32
705,Line2/CasePacker/WasteCount,0,UInt32
706,Line1/CasePacker/State,1,UInt32
706,Line2/CasePacker/State,1,UInt32
708,Line1/Palletizer/OutfeedCount,9,UInt32
708,Line2/Palletizer/OutfeedCount,1,UInt32
709,Line1/Palletizer/State,1,UInt32
709,Line2/Palletizer/State,1,UInt32
711,Line1/Filler/InfeedCount,10,UInt32
711,Line2/Filler/InfeedCount,0,UInt32
712,Line1/Filler/State,1,UInt32
712,Line2/Filler/State,13,UInt32
714,Line1/CasePacker/WasteCount,0,UInt32
714,Line2/CasePacker/WasteCount,0,UInt32
715,Line1/CasePacker/State,1,UInt32
715,Line2/CasePacker/State,1,UInt32
717,Line1/Palletizer/OutfeedCount,10,UInt32
717,Line2/Palletizer/OutfeedCount,2,UInt32
718,Line1/Palletizer/State,1,UInt32
718,Line2/Palletizer/State,1,UInt32
720,Line1/Filler/InfeedCount,0,UInt32
720,Line2/Filler/InfeedCount,0,UInt32
721,Line1/Filler/State,1,UInt32
721,Line2/Filler/State,13,UInt32
723,Line1/CasePacker/WasteCount,0,UInt32
723,Line2/CasePacker/WasteCount,0,UInt32
724,Line1/CasePacker/State,1,UInt32
724,Line2/CasePacker/State,1,UInt32
726,Line1/Palletizer/OutfeedCount,0,UInt32
726,Line2/Palletizer/OutfeedCount,3,UInt32
727,Line1/Palletizer/State,1,UInt32
727,Line2/Palletizer/State,1,UInt32
729,Line1/Filler/InfeedCount,1,UInt32
729,Line2/Filler/InfeedCount,0,UInt32
730,Line1/Filler/State,1,UInt32
730,Line2/Filler/State,13,UInt32
732,Line1/CasePacker/WasteCount,0,UInt32
732,Line2/CasePacker/WasteCount,0,UInt32
733,Line1/CasePacker/State,1,UInt32
733,Line2/CasePacker/State,6,UInt32
735,Line1/Palletizer/OutfeedCount,1,UInt32
735,Line2/Palletizer/OutfeedCount,4,UInt32
736,Line1/Palletizer/State,1,UInt32
736,Line2/Palletizer/State,1,UInt32
738,Line1/Filler/InfeedCount,2,UInt32
738,Line2/Filler/InfeedCount,0,UInt32
739,Line1/Filler/State,1,UInt32
739,Line2/Filler/State,13,UInt32
741,Line1/CasePacker/WasteCount,0,UInt32
741,Line2/CasePacker/WasteCount,0,UInt32
742,Line1/CasePacker/State,1,UInt32
742,Line2/CasePacker/State,6,UInt32
744,Line1/Palletizer/OutfeedCount,2,UInt32
744,Line2/Palletizer/OutfeedCount,5,UInt32
745,Line1/Palletizer/State,1,UInt32
745,Line2/Palletizer/State,1,UInt32
747,Line1/Filler/InfeedCount,3,UInt32
747,Line2/Filler/InfeedCount,0,UInt32
748,Line1/Filler/State,1,UInt32
748,Line2/Filler/State,13,UInt32
750,Line1/CasePacker/WasteCount,0,UInt32
750,Line2/CasePacker/WasteCount,0,UInt32
751,Line1/CasePacker/State,1,UInt32
751,Line2/CasePacker/State,6,UInt32
753,Line1/Palletizer/OutfeedCount,3,UInt32
753,Line2/Palletizer/OutfeedCount,6,UInt32
754,Line1/Palletizer/State,1,UInt32
754,Line2/Palletizer/State,1,UInt32
756,Line1/Filler/InfeedCount,4,UInt32
756,Line2/Filler/InfeedCount,0,UInt32
757,Line1/Filler/State,1,UInt32
757,Line2/Filler/State,13,UInt32
759,Line1/CasePacker/WasteCount,0,UInt32
759,Line2/CasePacker/WasteCount,0,UInt32
760,Line1/CasePacker/State,1,UInt32
760,Line2/CasePacker/State,6,UInt32
762,Line1/Palletizer/OutfeedCount,4,UInt32
762,Line2/Palletizer/OutfeedCount,7,UInt32
763,Line1/Palletizer/State,1,UInt32
763,Line2/Palletizer/State,1,UInt32
765,Line1/Filler/InfeedCount,5,UInt32
765,Line2/Filler/InfeedCount,0,UInt32
766,Line1/Filler/State,1,UInt32
766,Line2/Filler/State,13,UInt32
768,Line1/CasePacker/WasteCount,0,UInt32
768,Line2/CasePacker/WasteCount,0,UInt32
769,Line1/CasePacker/State,1,UInt32
769,Line2/CasePacker/State,6,UInt32
771,Line1/Palletizer/OutfeedCount,5,UInt32
771,Line2/Palletizer/OutfeedCount,8,UInt32
772,Line1/Palletizer/State,1,UInt32
772,Line2/Palletizer/State,1,UInt32
774,Line1/Filler/InfeedCount,6,UInt32
774,Line2/Filler/InfeedCount,0,UInt32
775,Line1/Filler/State,1,UInt32
775,Line2/Filler/State,13,UInt32
777,Line1/CasePacker/WasteCount,0,UInt32
777,Line2/CasePacker/WasteCount,0,UInt32
778,Line1/CasePacker/State,1,UInt32
778,Line2/CasePacker/State,6,UInt32
780,Line1/Palletizer/OutfeedCount,6,UInt32
780,Line2/Palletizer/OutfeedCount,9,UInt32
781,Line1/Palletizer/State,1,UInt32
781,Line2/Palletizer/State,1,UInt32
783,Line1/Filler/InfeedCount,7,UInt32
783,Line2/Filler/InfeedCount,0,UInt32
784,Line1/Filler/State,1,UInt32
784,Line2/Filler/State,13,UInt32
786,Line1/CasePacker/WasteCount,0,UInt32
786,Line2/CasePacker/WasteCount,0,UInt32
787,Line1/CasePacker/State,1,UInt32
787,Line2/CasePacker/State,6,UInt32
789,Line1/Palletizer/OutfeedCount,7,UInt32
789,Line2/Palletizer/OutfeedCount,10,UInt32
790,Line1/Palletizer/State,1,UInt32
790,Line2/Palletizer/State,1,UInt32
792,Line1/Filler/InfeedCount,8,UInt32
792,Line2/Filler/InfeedCount,0,UInt32
793,Line1/Filler/State,1,UInt32
793,Line2/Filler/State,13,UInt32
795,Line1/CasePacker/WasteCount,0,UInt32
795,Line2/CasePacker/WasteCount,0,UInt32
796,Line1/CasePacker/State,13,UInt32
796,Line2/CasePacker/State,6,UInt32
798,Line1/Palletizer/OutfeedCount,8,UInt32
798,Line2/Palletizer/OutfeedCount,0,UInt32
799,Line1/Palletizer/State,1,UInt32
799,Line2/Palletizer/State,6,UInt32
801,Line1/Filler/InfeedCount,9,UInt32
801,Line2/Filler/InfeedCount,0,UInt32
802,Line1/Filler/State,1,UInt32
802,Line2/Filler/State,13,UInt32
804,Line1/CasePacker/WasteCount,0,UInt32
804,Line2/CasePacker/WasteCount,0,UInt32
805,Line1/CasePacker/State,13,UInt32
805,Line2/CasePacker/State,6,UInt32
807,Line1/Palletizer/OutfeedCount,9,UInt32
807,Line2/Palletizer/OutfeedCount,0,UInt32
808,Line1/Palletizer/State,1,UInt32
808,Line2/Palletizer/State,6,UInt32
810,Line1/Filler/InfeedCount,10,UInt32
810,Line2/Filler/InfeedCount,0,UInt32
811,Line1/Filler/State,1,UInt32
811,Line2/Filler/State,13,UInt32
813,Line1/CasePacker/WasteCount,0,UInt32
813,Line2/CasePacker/WasteCount,0,UInt32
814,Line1/CasePacker/State,13,UInt32
814,Line2/CasePacker/State,6,UInt32
816,Line1/Palletizer/OutfeedCount,10,UInt32
816,Line2/Palletizer/OutfeedCount,0,UInt32
817,Line1/Palletizer/State,1,UInt32
817,Line2/Palletizer/State,6,UInt32
819,Line1/Filler/InfeedCount,0,UInt32
819,Line2/Filler/InfeedCount,0,UInt32
820,Line1/Filler/State,5,UInt32
820,Line2/Filler/State,13,UInt32
822,Line1/CasePacker/WasteCount,1,UInt32
822,Line2/CasePacker/WasteCount,0,UInt32
823,Line1/CasePacker/State,13,UInt32
823,Line2/CasePacker/State,6,UInt32
825,Line1/Palletizer/OutfeedCount,0,UInt32
825,Line2/Palletizer/OutfeedCount,0,UInt32
826,Line1/Palletizer/State,1,UInt32
826,Line2/Palletizer/State,6,UInt32
828,Line1/Filler/InfeedCount,0,UInt32
828,Line2/Filler/InfeedCount,0,UInt32
829,Line1/Filler/State,5,UInt32
829,Line2/Filler/State,13,UInt32
831,Line1/CasePacker/WasteCount,2,UInt32
831,Line2/CasePacker/WasteCount,0,UInt32
832,Line1/CasePacker/State,13,UInt32
832,Line2/CasePacker/State,6,UInt32
834,Line1/Palletizer/OutfeedCount,1,UInt32
834,Line2/Palletizer/OutfeedCount,0,UInt32
835,Line1/Palletizer/State,1,UInt32
835,Line2/Palletizer/State,6,UInt32
837,Line1/Filler/InfeedCount,0,UInt32
837,Line2/Filler/InfeedCount,0,UInt32
838,Line1/Filler/State,5,UInt32
838,Line2/Filler/State,13,UInt32
840,Line1/CasePacker/WasteCount,3,UInt32
840,Line2/CasePacker/WasteCount,0,UInt32
841,Line1/CasePacker/State,13,UInt32
841,Line2/CasePacker/State,6,UInt32
843,Line1/Palletizer/OutfeedCount,2,UInt32
843,Line2/Palletizer/OutfeedCount,0,UInt32
844,Line1/Palletizer/State,1,UInt32
844,Line2/Palletizer/State,6,UInt32
846,Line1/Filler/InfeedCount,0,UInt32
846,Line2/Filler/InfeedCount,0,UInt32
847,Line1/Filler/State,5,UInt32
847,Line2/Filler/State,13,UInt32
849,Line1/CasePacker/WasteCount,4,UInt32
849,Line2/CasePacker/WasteCount,0,UInt32
850,Line1/CasePacker/State,13,UInt32
850,Line2/CasePacker/State,6,UInt32
852,Line1/Palletizer/OutfeedCount,3,UInt32
852,Line2/Palletizer/OutfeedCount,0,UInt32
853,Line1/Palletizer/State,1,UInt32
853,Line2/Palletizer/State,6,UInt32
855,Line1/Filler/InfeedCount,0,UInt32
855,Line2/Filler/InfeedCount,0,UInt32
856,Line1/Filler/State,5,UInt32
856,Line2/Filler/State,13,UInt32
858,Line1/CasePacker/WasteCount,5,UInt32
858,Line2/CasePacker/WasteCount,0,UInt32
859,Line1/CasePacker/State,13,UInt32
859,Line2/CasePacker/State,6,UInt32
861,Line1/Palletizer/OutfeedCount,4,UInt32
861,Line2/Palletizer/OutfeedCount,0,UInt32
862,Line1/Palletizer/State,1,UInt32
862,Line2/Palletizer/State,6,UInt32
864,Line1/Filler/InfeedCount,0,UInt32
864,Line2/Filler/InfeedCount,0,UInt32
865,Line1/Filler/State,5,UInt32
865,Line2/Filler/State,13,UInt32
867,Line1/CasePacker/WasteCount,0,UInt32
867,Line2/CasePacker/WasteCount,0,UInt32
868,Line1/CasePacker/State,13,UInt32
868,Line2/CasePacker/State,6,UInt32
870,Line1/Palletizer/OutfeedCount,5,UInt32
870,Line2/Palletizer/OutfeedCount,0,UInt32
871,Line1/Palletizer/State,1,UInt32
871,Line2/Palletizer/State,6,UInt32
873,Line1/Filler/InfeedCount,0,UInt32
873,Line2/Filler/InfeedCount,0,UInt32
874,Line1/Filler/State,5,UInt32
874,Line2/Filler/State,1,UInt32
876,Line1/CasePacker/WasteCount,0,UInt32
876,Line2/CasePacker/WasteCount,0,UInt32
